Categoria,Subcategoria,Producto,Precio,URL Imagen,Nutriscore
,,Cremoso desnatado con melocoton Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/262830/262830_ISO_0_ES.jpg?imwidth=176,B
,,Bifidus desnatado con ciruelas Activia vaso 480 g,"2,99 €",https://www.dia.es/product_images/84893/84893_ISO_0_ES.jpg?imwidth=176,D
,,Bifidus desnatado con kiwi Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/69413/69413_ISO_0_ES.jpg?imwidth=176,C
,,Cremoso con fibra y cereales Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/66642/66642_ISO_0_ES.jpg?imwidth=176,C
,,Bebida lactea de fresa Danacol pack 6 x 100 g,"4,49 €",https://www.dia.es/product_images/6527/6527_ISO_0_ES.jpg?imwidth=176,B
,,Bifidus sabor mango y papaya con soja Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/59554/59554_ISO_0_ES.jpg?imwidth=176,C
,,Bifidus natural Activia pack 4 x 120 g,"2,75 €",https://www.dia.es/product_images/590/590_ISO_0_ES.jpg?imwidth=176,A
,,Bifidus con pera Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/50719/50719_ISO_0_ES.jpg?imwidth=176,C
,,Bifidus con frutos del bosque Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/50692/50692_ISO_0_ES.jpg?imwidth=176,B
,,Yogur desnatado liquido natural Actimel pack 6 x 100 g,"3,99 €",https://www.dia.es/product_images/38101/38101_ISO_0_ES.jpg?imwidth=176,D
,,Bifidus natural desnatado Activia pack 4 x 120 g,"2,79 €",https://www.dia.es/product_images/3211/3211_ISO_0_ES.jpg?imwidth=176,A
,,Bifidus cremoso sabor fresa Activia pack 4 x 115 g,"2,39 €",https://www.dia.es/product_images/300787/300787_ISO_0_ES.jpg?imwidth=176,B
,,"Bifidus con coco, avena y nueces Activia pack 4 x 115 g","2,99 €",https://www.dia.es/product_images/300786/300786_ISO_0_ES.jpg?imwidth=176,C
,,Yogur desnatado liquido de fresa Actimel pack 6 x 100 g,"3,99 €",https://www.dia.es/product_images/28919/28919_ISO_0_ES.jpg?imwidth=176,A
,,Pudding sabor chocolate rico en proteinas Yopro tarrina 180 g,"1,79 €",https://www.dia.es/product_images/287018/287018_ISO_0_ES.jpg?imwidth=176,D
,,Yogur liquido natural Actimel pack 6 x 100 g,"3,99 €",https://www.dia.es/product_images/28356/28356_ISO_0_ES.jpg?imwidth=176,B
,,Pudding sabor caramelo rico en proteinas Yopro tarrina 180 g,"1,79 €",https://www.dia.es/product_images/278240/278240_ISO_0_ES.jpg?imwidth=176,D
,,Yogur desnatado liquido de fresa L-Casei pack 12 x 100 g,"2,59 €",https://www.dia.es/product_images/273306/273306_ISO_0_ES.jpg?imwidth=176,D
,,Cremoso desnatado con ciruela y kiwi Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/262831/262831_ISO_0_ES.jpg?imwidth=176,A
,,Cremoso con manzanas asadas Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/262825/262825_ISO_0_ES.jpg?imwidth=176,D
,,Cremoso natural Bifidus pack 4 x 125 g,"1,09 €",https://www.dia.es/product_images/262822/262822_ISO_0_ES.jpg?imwidth=176,C
,,Bifidus desnatado con semillas chia y almendras Activia pack 4 x 115 g,"2,99 €",https://www.dia.es/product_images/260013/260013_ISO_0_ES.jpg?imwidth=176,E
,,Cremoso desnatado con pera Bifidus pack 4 x 125 g,"1,29 €",https://www.dia.es/product_images/23674/23674_ISO_0_ES.jpg?imwidth=176,A
,,Bifidus desnatado con lima y limon Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/232506/232506_ISO_0_ES.jpg?imwidth=176,B
,,Bifidus con avena y nueces Activia pack 4 x 115 g,"2,99 €",https://www.dia.es/product_images/221417/221417_ISO_0_ES.jpg?imwidth=176,A
,,Yogur liquido de fresa Actimel pack 6 x 100 g,"3,99 €",https://www.dia.es/product_images/22022/22022_ISO_0_ES.jpg?imwidth=176,B
,,Bifidus desnatado sabor vainilla Activia vaso 4 x 120 g,"2,39 €",https://www.dia.es/product_images/218459/218459_ISO_0_ES.jpg?imwidth=176,D
,,Bifidus desnatado sabor mango Activia pack 4 x 115 g,"2,39 €",https://www.dia.es/product_images/184513/184513_ISO_0_ES.jpg?imwidth=176,E
,,Bifidus desnatado sabor frutas silvestres Activia pack 4 x 115 g,"2,39 €",https://www.dia.es/product_images/178096/178096_ISO_0_ES.jpg?imwidth=176,B
,,Bifidus cremoso de lima-limon Activia pack 4 x 115 g,"2,39 €",https://www.dia.es/product_images/178095/178095_ISO_0_ES.jpg?imwidth=176,D
,,Bifidus natural azucarado Activia pack 4 x 120 g,"2,79 €",https://www.dia.es/product_images/166119/166119_ISO_0_ES.jpg?imwidth=176,B
,,Bifidus desnatado con frutos rojos Activia vaso 480 g,"2,99 €",https://www.dia.es/product_images/165504/165504_ISO_0_ES.jpg?imwidth=176,C
,,Bifidus desnatado con pina Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/165503/165503_ISO_0_ES.jpg?imwidth=176,D
,,Bebida lactea natural Danacol pack 6 x 100 g,"4,49 €",https://www.dia.es/product_images/165040/165040_ISO_0_ES.jpg?imwidth=176,D
,,Bifidus desnatado con melocoton Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/132567/132567_ISO_0_ES.jpg?imwidth=176,A
,,Bifidus con mango Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/132519/132519_ISO_0_ES.jpg?imwidth=176,B
,,Bifidus natural desnatado edulcorado Activia pack 4 x 120 g,"2,79 €",https://www.dia.es/product_images/131767/131767_ISO_0_ES.jpg?imwidth=176,D
,,Bifidus natural desnatado edulcorado Activia vaso 8 x 120 g,"3,59 €",https://www.dia.es/product_images/117866/117866_ISO_0_ES.jpg?imwidth=176,C
,,Bebida lactea tropical Danacol pack 6 x 100 g,"4,69 €",https://www.dia.es/product_images/104628/104628_ISO_0_ES.jpg?imwidth=176,B
,,Yogur liquido de fresa y platano Actimel pack 8 x 100 g,"3,79 €",https://www.dia.es/product_images/100595/100595_ISO_0_ES.jpg?imwidth=176,E
,,Bifidus con fresa Activia pack 4 x 120 g,"2,99 €",https://www.dia.es/product_images/100594/100594_ISO_0_ES.jpg?imwidth=176,E
,,Yogur desnatado con frutas Dia Lactea pack 8 x 125 g,"2,25 €",https://www.dia.es/product_images/5684/5684_ISO_0_ES.jpg?imwidth=176,E
